Wall time,Step,Value
1528502148.1263037,2305,0.5394737124443054
1528502176.6886432,2315,0.6034482717514038
1528502191.1661386,2320,0.5680146813392639
1528502234.6989677,2335,0.5136363506317139
1528502249.1565206,2340,0.5279502868652344
1528502263.534798,2345,0.501937985420227
1528502321.712474,2365,0.5592105388641357
1528502336.4521227,2370,0.512499988079071
1528502393.9891899,2390,0.5865384340286255
1528502495.2761114,2425,0.46875
1528502538.4014554,2440,0.5400000214576721
1528502553.1126087,2445,0.5280612111091614
1528502582.2560184,2455,0.4927184581756592
1528502610.8747063,2465,0.5795454382896423
1528502654.521825,2480,0.4935064911842346
1528502813.1719434,2535,0.567307710647583
1528502856.5522382,2550,0.5
1528502870.814509,2555,0.48239436745643616
1528502885.2452414,2560,0.5709459185600281
1528502914.267399,2570,0.5370370149612427
1528502943.0319178,2580,0.5980392098426819
1528502957.4217947,2585,0.5153061151504517
1528502986.169768,2595,0.5185185074806213
1528503058.3224442,2620,0.5646551847457886
1528503072.7258747,2625,0.5304877758026123
1528503159.4590054,2655,0.550000011920929
1528503188.8243258,2665,0.47857141494750977
1528503203.5045135,2670,0.5227272510528564
1528503217.6474588,2675,0.49166667461395264
1528503231.8536258,2680,0.5060975551605225
1528503246.0796833,2685,0.5535714030265808
1528503260.7063453,2690,0.550000011920929
1528503275.0608256,2695,0.6018518805503845
1528503289.3857825,2700,0.5714285969734192
1528503303.8874185,2705,0.5131579041481018
1528503318.3316307,2710,0.4821428656578064
1528503346.9335096,2720,0.48076921701431274
1528503390.707998,2735,0.4749999940395355
1528503405.2570124,2740,0.5400000214576721
1528503419.9166157,2745,0.49264705181121826
1528503448.9342403,2755,0.52173912525177
1528503506.467506,2775,0.567307710647583
1528503535.5628345,2785,0.554347813129425
1528503564.341818,2795,0.42391303181648254
1528503622.3282194,2815,0.609375
1528503636.5135546,2820,0.5625
1528503650.8718514,2825,0.4791666567325592
1528503708.3466198,2845,0.5277777910232544
1528503766.2134228,2865,0.47058823704719543
1528503780.6313596,2870,0.7666666507720947
1528503823.878871,2885,0.4305555522441864
1528503852.7490854,2895,0.46666666865348816
1528503867.069782,2900,0.3333333432674408
1528503881.6033688,2905,0.4833333194255829
1528503896.0474603,2910,0.2321428507566452
1528503910.3960578,2915,0.2142857164144516
1528503924.9296207,2920,0.390625
1528503953.9800825,2930,0.38461539149284363
1528503968.3832586,2935,0.5192307829856873
1528504040.2477658,2960,0.38461539149284363
1528504054.8026488,2965,0.6041666865348816
1528504098.1271138,2980,0.4166666567325592
1528504112.5208113,2985,0.3958333432674408
1528504155.4909728,3000,0.30000001192092896
1528504184.1177802,3010,0.40909090638160706
1528504242.598615,3030,0.39125001430511475
1528504271.5046766,3040,0.4601770043373108
1528504300.2397215,3050,0.36917099356651306
1528504329.3692398,3060,0.3433014452457428
1528504372.2655413,3075,0.4540441036224365
1528504430.2477925,3095,0.3928571343421936
1528504444.5804305,3100,0.47868216037750244
1528504474.0153005,3110,0.38593751192092896
1528504517.5230443,3125,0.24375000596046448
1528504575.1915193,3145,0.4014423191547394
1528504647.6464815,3170,0.36915886402130127
1528504748.8441215,3205,0.3861386179924011
1528504763.3518784,3210,0.582524299621582
1528504791.844808,3220,0.4232954680919647
1528504806.1596606,3225,0.4300000071525574
1528504820.6916468,3230,0.45121949911117554
1528504835.464019,3235,0.41558441519737244
1528504849.8397615,3240,0.3044871687889099
1528504864.2615125,3245,0.574999988079071
1528504907.5892515,3260,0.36486485600471497
1528504965.1507604,3280,0.3787878751754761
1528504979.5468602,3285,0.4140625
1528505037.3765757,3305,0.4943181872367859
1528505080.6777978,3320,0.12777778506278992
1528505109.4919295,3330,0.4267241358757019
1528505123.976317,3335,0.44607841968536377
1528505138.387385,3340,0.4642857015132904
1528505181.5550888,3355,0.4027777910232544
1528505196.1067395,3360,0.36627906560897827
1528505210.4509776,3365,0.25
1528505224.7997293,3370,0.5
1528505239.1873481,3375,0.4913793206214905
1528505267.9942539,3385,0.8611111044883728
1528505282.109408,3390,0.9512194991111755
1528505296.5557976,3395,0.9534883499145508
1528505325.9640014,3405,0.8571428656578064
1528505340.3203235,3410,0.8999999761581421
1528505354.6175392,3415,0.8205128312110901
1528505368.9002883,3420,0.8857142925262451
1528505383.069376,3425,0.939393937587738
1528505397.169437,3430,0.800000011920929
1528505425.8376148,3440,0.9642857313156128
1528505440.4306855,3445,0.9666666388511658
1528505541.2404413,3480,0.9166666865348816
1528505585.014608,3495,1.0
1528505599.6948442,3500,1.0
1528505614.162504,3505,0.9259259104728699
1528505642.953697,3515,0.9523809552192688
1528505686.1424968,3530,0.9615384340286255
1528505715.1663227,3540,1.0
1528505743.8986342,3550,0.9130434989929199
1528505801.9229124,3570,1.0
1528505859.1139646,3590,1.0
1528505873.349337,3595,1.0
1528505902.0556846,3605,0.9411764740943909
1528505916.369358,3610,1.0
1528505930.9428282,3615,1.0
1528505945.304711,3620,0.8823529481887817
1528505959.67107,3625,1.0
1528506031.610017,3650,0.8666666746139526
1528506118.5590203,3680,0.8125
1528506147.4522343,3690,0.9230769276618958
1528506161.9173064,3695,1.0
1528506176.1687198,3700,1.0
1528506190.309997,3705,1.0
1528506219.2446928,3715,1.0
1528506262.820089,3730,1.0
1528506277.1479385,3735,0.9166666865348816
1528506320.1050131,3750,1.0
1528506334.63173,3755,1.0
1528506348.855871,3760,1.0
1528506377.6901584,3770,1.0
1528506406.9811182,3780,0.6678321957588196
1528506493.6477454,3810,0.6681614518165588
1528506536.8690932,3825,0.7471264600753784
1528506551.256308,3830,0.779411792755127
1528506594.5303495,3845,0.6121212244033813
1528506608.9115453,3850,0.7204968929290771
1528506623.1796803,3855,0.7906976938247681
1528506652.7345617,3865,0.699999988079071
1528506667.0494387,3870,0.7051281929016113
1528506681.7028887,3875,0.7302631735801697
1528506754.1843889,3900,0.8365384340286255
1528506812.1475132,3920,0.7850467562675476
1528506826.783783,3925,0.8130841255187988
1528506855.4774833,3935,0.8229166865348816
1528506884.4022672,3945,0.8478260636329651
1528506913.386813,3955,0.8469387888908386
1528506927.9157705,3960,0.8316831588745117
1528506942.556009,3965,0.6990291476249695
1528506956.860633,3970,0.8243243098258972
1528506971.0661123,3975,0.875
1528506985.3743787,3980,0.8933333158493042
1528507014.805051,3990,0.9350649118423462
1528507043.578017,4000,0.8999999761581421
1528507072.556401,4010,0.8409090638160706
1528507116.5217946,4025,0.9074074029922485
1528507145.468943,4035,0.8787878751754761
1528507160.1491241,4040,0.84375
1528507174.5429957,4045,0.9038461446762085
1528507232.0537505,4065,0.9014084339141846
1528507261.1116107,4075,0.9555555582046509
1528507275.6806197,4080,0.8148148059844971
1528507304.672707,4090,1.0
1528507347.9634104,4105,0.9629629850387573
1528507405.5491781,4125,0.8936170339584351
1528507448.654525,4140,0.8611111044883728
1528507491.690166,4155,0.9523809552192688
1528507506.599679,4160,0.8571428656578064
1528507535.1659765,4170,0.8205128312110901
1528507563.7565758,4180,0.939393937587738
1528507592.19154,4190,0.9268292784690857
1528507664.0470984,4215,0.9473684430122375
1528507692.649365,4225,0.9444444179534912
1528507707.1452446,4230,1.0
1528507721.6222644,4235,0.9166666865348816
1528507736.2678366,4240,1.0
1528507780.135869,4255,1.0
1528507866.6317432,4285,0.9615384340286255
1528507895.5378432,4295,1.0
1528507909.862582,4300,1.0
1528507924.2454972,4305,0.9130434989929199
1528507953.29249,4315,0.9473684430122375
1528508010.977373,4335,0.875
1528508039.760188,4345,1.0
1528508054.0118842,4350,1.0
1528508111.673817,4370,1.0
1528508126.9307528,4375,0.8823529481887817
1528508141.2754643,4380,1.0
1528508155.4300332,4385,0.8823529481887817
1528508198.8461826,4400,1.0
1528508213.1079795,4405,0.8666666746139526
1528508227.4423854,4410,0.7777777910232544
1528508256.4422867,4420,1.0
1528508299.8274224,4435,0.75
1528508328.7925096,4445,1.0
1528508343.2590249,4450,1.0
1528508371.8058271,4460,1.0
1528508386.1644742,4465,1.0
1528508429.545005,4480,1.0
1528508472.975814,4495,1.0
1528508487.2654757,4500,1.0
1528508588.2689326,4535,0.6538461446762085
1528508602.8247283,4540,0.7350000143051147
1528508617.3814292,4545,0.6717557311058044
1528508631.8186479,4550,0.6725663542747498
1528508646.1818714,4555,0.7028301954269409
1528508660.3964071,4560,0.7150259017944336
1528508674.8991094,4565,0.6681614518165588
1528508703.8810642,4575,0.7882353067398071
1528508718.065448,4580,0.7471264600753784
1528508732.5803683,4585,0.779411792755127
1528508775.5638323,4600,0.6121212244033813
1528508790.0217087,4605,0.7204968929290771
1528508804.3474848,4610,0.7906976938247681
1528508819.219432,4615,0.6666666865348816
1528508848.1627896,4625,0.6794871687889099
1528508935.0995505,4655,0.8365384340286255
1528508949.676967,4660,0.8269230723381042
1528508993.1263032,4675,0.7850467562675476
1528509094.1640697,4710,0.8469387888908386
1528509137.5802643,4725,0.8243243098258972
1528509238.5243454,4760,0.9411764740943909
1528509253.0407903,4765,0.8409090638160706
1528509267.5622993,4770,0.837837815284729
1528509296.6404405,4780,0.9074074029922485
1528509310.9534106,4785,0.9016393423080444
1528509325.2537608,4790,0.8787878751754761
1528509368.7601979,4805,0.8913043737411499
1528509382.9993274,4810,0.8032786846160889
1528509411.6816194,4820,0.9014084339141846
1528509440.6199732,4830,0.9555555582046509
1528509455.132933,4835,0.8148148059844971
1528509512.7645426,4855,0.8867924809455872
1528509527.016007,4860,0.9629629850387573
1528509584.4362674,4880,0.8936170339584351
1528509598.7579198,4885,0.8965517282485962
1528509613.212601,4890,0.9512194991111755
1528509627.580873,4895,0.8611111044883728
1528509670.6145828,4910,0.9523809552192688
1528509685.6088421,4915,0.9714285731315613
1528509699.8856015,4920,0.8999999761581421
1528509742.5910594,4935,0.939393937587738
1528509756.7722082,4940,0.9333333373069763
1528509871.4082813,4980,0.9444444179534912
1528509914.9111743,4995,1.0
1528509929.4821103,5000,1.0
1528509958.7933943,5010,1.0
1528509987.6178224,5020,0.8695651888847351
1528510001.984632,5025,0.9523809552192688
1528510045.1900523,5040,0.9615384340286255
1528510059.7534158,5045,0.9615384340286255
1528510088.5322626,5055,0.9473684430122375
1528510102.8717668,5060,0.95652174949646
1528510117.4215283,5065,0.949999988079071
1528510131.6932995,5070,0.9473684430122375
1528510174.9947858,5085,0.875
1528510290.3913827,5125,1.0
1528510319.0977185,5135,1.0
1528510347.7726364,5145,0.8823529481887817
1528510377.051951,5155,1.0
1528510391.2120612,5160,0.9333333373069763
1528510405.5757613,5165,0.8888888955116272
1528510434.3787787,5175,1.0
1528510463.4281702,5185,0.9375
1528510477.885589,5190,0.8125
1528510492.3916185,5195,1.0
1528510535.7228265,5210,1.0
1528510564.3140292,5220,1.0
1528510665.3169549,5255,1.0
1528510679.654208,5260,1.0
1528510722.7384121,5275,1.0
1528510751.880159,5285,0.7079645991325378
1528510838.6248357,5315,0.7150259017944336
1528510853.1252472,5320,0.6681614518165588
1528510882.2021089,5330,0.7882353067398071
1528510910.7535229,5340,0.779411792755127
1528510968.1245568,5360,0.7204968929290771
1528510997.3540606,5370,0.6666666865348816
1528511026.299741,5380,0.6794871687889099
1528511055.715823,5390,0.8500000238418579
1528511084.7229004,5400,0.801980197429657
1528511128.4977043,5415,0.8269230723381042
1528511143.0159268,5420,0.8318583965301514
1528511157.3949978,5425,0.813725471496582
1528511172.1038978,5430,0.7850467562675476
1528511258.6853216,5460,0.8533333539962769
1528511273.3761516,5465,0.8469387888908386
1528511359.764365,5495,0.8414633870124817
1528511388.7963424,5505,0.8461538553237915
1528511417.5284135,5515,0.9411764740943909
1528511432.0141222,5520,0.8409090638160706
1528511446.7509577,5525,0.837837815284729
1528511576.8232076,5570,0.9318181872367859
1528511605.58664,5580,0.8243243098258972
1528511648.7700052,5595,0.8965517282485962
1528511692.1041098,5610,0.8867924809455872
1528511706.4589634,5615,0.9629629850387573
1528511735.361398,5625,0.9767441749572754
1528511749.6262536,5630,0.9411764740943909
1528511763.9075315,5635,0.8936170339584351
1528511806.9993002,5650,0.8611111044883728
1528511821.1001828,5655,0.9512194991111755
1528511850.1324265,5665,0.9523809552192688
1528511865.0989795,5670,0.9714285731315613
1528511879.4117947,5675,0.8999999761581421
1528511922.0522032,5690,0.939393937587738
1528511936.2197454,5695,0.9333333373069763
1528512079.811171,5745,0.9166666865348816
1528512094.4770932,5750,1.0
1528512109.074896,5755,1.0
1528512123.592733,5760,1.0
1528512167.0857575,5775,0.8695651888847351
1528512181.4780867,5780,0.9523809552192688
1528512195.9797604,5785,1.0
1528512239.242309,5800,0.9615384340286255
1528512253.6404603,5805,1.0
1528512267.9616942,5810,0.9473684430122375
1528512484.4935699,5885,1.0
1528512527.4480553,5900,0.8823529481887817
1528512556.4971006,5910,1.0
1528512570.7074325,5915,0.9333333373069763
1528512599.414402,5925,1.0
1528512614.0034082,5930,1.0
1528512657.4494703,5945,0.8125
1528512700.7229784,5960,1.0
1528512715.0524962,5965,1.0
1528512729.282379,5970,1.0
1528512743.7945063,5975,1.0
1528512772.9525676,5985,1.0
1528512801.7694855,5995,1.0
1528512830.4569144,6005,1.0
1528512859.107644,6015,1.0
1528512873.618386,6020,1.0
1528512902.2929296,6030,1.0
1528512931.7076952,6040,0.7079645991325378
1528512960.6020405,6050,0.7350000143051147
1528512975.135063,6055,0.6717557311058044
1528512989.3802412,6060,0.6725663542747498
1528513003.8206975,6065,0.7028301954269409
1528513018.1462946,6070,0.7150259017944336
1528513161.9376924,6120,0.7906976938247681
1528513176.6293657,6125,0.6666666865348816
1528513220.146847,6140,0.7302631735801697
1528513278.3277009,6160,0.8543689250946045
1528513292.6198459,6165,0.8365384340286255
1528513307.2112722,6170,0.8269230723381042
1528513336.056994,6180,0.813725471496582
1528513379.6643016,6195,0.8674699068069458
1528513422.935948,6210,0.8478260636329651
1528513451.8261118,6220,0.8469387888908386
1528513480.8938322,6230,0.6990291476249695
1528513495.2167106,6235,0.8243243098258972
1528513523.7229397,6245,0.8933333158493042
1528513581.7737792,6265,0.8999999761581421
1528513596.0807688,6270,0.9411764740943909
1528513610.5519059,6275,0.8409090638160706
1528513639.6024857,6285,0.8852459192276001
1528513654.1650543,6290,0.9074074029922485
1528513697.5156271,6305,0.84375
1528513711.969856,6310,0.9038461446762085
1528513726.4538083,6315,0.8913043737411499
1528513740.8426328,6320,0.8032786846160889
1528513755.2391188,6325,0.9318181872367859
1528513769.4841769,6330,0.9014084339141846
1528513841.6218147,6355,1.0
1528513855.9553995,6360,0.918367326259613
1528513884.6564214,6370,0.9629629850387573
1528513942.167864,6390,0.8936170339584351
1528513956.4329894,6395,0.8965517282485962
1528513985.17518,6405,0.8611111044883728
1528514043.210562,6425,0.9714285731315613
1528514071.8507297,6435,0.8974359035491943
1528514128.814892,6455,0.9268292784690857
1528514143.159875,6460,0.9642857313156128
1528514157.7026489,6465,0.9666666388511658
1528514172.0521789,6470,1.0
1528514200.7677128,6480,1.0
1528514243.678941,6495,1.0
1528514258.0099661,6500,0.9166666865348816
1528514287.2804258,6510,1.0
1528514301.8024445,6515,1.0
1528514316.4848132,6520,1.0
1528514402.9719963,6550,0.9615384340286255
1528514431.8868933,6560,1.0
1528514446.1753109,6565,0.9473684430122375
1528514475.0658119,6575,0.949999988079071
1528514489.3661017,6580,0.9473684430122375
1528514532.5364485,6595,0.875
1528514546.861932,6600,0.875
1528514618.8908548,6625,0.9411764740943909
1528514633.2525017,6630,1.0
1528514647.8764129,6635,1.0
1528514690.5989044,6650,1.0
1528514719.5149088,6660,1.0
1528514734.0309756,6665,1.0
1528514748.254596,6670,0.9333333373069763
1528514762.5875218,6675,0.8888888955116272
1528514777.0366728,6680,1.0
1528514791.370492,6685,1.0
1528514834.6394238,6700,0.8125
1528514878.2840796,6715,1.0
1528514906.8036346,6725,1.0
1528514950.6754124,6740,1.0
1528514965.1821094,6745,1.0
1528514979.8026595,6750,1.0
1528514994.138978,6755,1.0
1528515051.8330438,6775,1.0
1528515109.7840586,6795,0.7079645991325378
1528515138.9117863,6805,0.7350000143051147
1528515153.5540278,6810,0.6717557311058044
1528515211.3834653,6830,0.6681614518165588
1528515268.8687437,6850,0.779411792755127
1528515369.701529,6885,0.699999988079071
1528515383.8597555,6890,0.6794871687889099
1528515398.4750354,6895,0.7302631735801697
1528515442.2198157,6910,0.801980197429657
1528515471.3335316,6920,0.8365384340286255
1528515485.8934793,6925,0.8269230723381042
1528515514.7271705,6935,0.813725471496582
1528515529.4171202,6940,0.7850467562675476
1528515544.0940232,6945,0.8130841255187988
1528515572.7909384,6955,0.8229166865348816
1528515587.06541,6960,0.9125000238418579
1528515630.6653578,6975,0.8469387888908386
1528515876.339257,7060,0.84375
1528515890.7976193,7065,0.9038461446762085
1528515905.3617404,7070,0.8913043737411499
1528515919.6019256,7075,0.8032786846160889
1528515977.590531,7095,0.9555555582046509
1528516020.9998891,7110,1.0
1528516035.297221,7115,0.918367326259613
1528516078.359334,7130,0.8518518805503845
1528516092.9267185,7135,0.9767441749572754
1528516107.2773147,7140,0.9411764740943909
1528516164.607414,7160,0.8611111044883728
1528516178.6447818,7165,0.9512194991111755
1528516193.0393517,7170,0.9534883499145508
1528516222.4044614,7180,0.9714285731315613
1528516236.7014318,7185,0.8999999761581421
1528516251.038256,7190,0.8974359035491943
1528516279.5997128,7200,0.939393937587738
1528516308.1018193,7210,0.9268292784690857
1528516394.7777905,7240,0.9642857313156128
1528516423.3828468,7250,1.0
1528516495.986535,7275,1.0
1528516510.4951475,7280,0.9259259104728699
1528516640.063649,7325,0.95652174949646
1528516654.578865,7330,0.949999988079071
1528516712.0451846,7350,0.875
1528516813.063794,7385,1.0
1528516870.8866634,7405,1.0
1528516885.4015262,7410,0.8823529481887817
1528516928.754281,7425,0.9333333373069763
1528516943.0511951,7430,0.8888888955116272
1528516986.0727928,7445,0.9285714030265808
1528517015.020702,7455,0.8125
1528517029.51312,7460,1.0
1528517044.0308561,7465,1.0
1528517144.939381,7500,1.0
1528517159.8719943,7505,1.0
1528517174.2290356,7510,1.0
1528517188.586257,7515,1.0
1528517217.0048382,7525,1.0
1528517231.5048892,7530,1.0
1528517245.7988062,7535,1.0
1528517260.3145635,7540,1.0
1528517274.7943025,7545,1.0
1528517289.953223,7550,0.7079645991325378
1528517304.5377548,7555,0.6538461446762085
1528517376.586521,7580,0.7150259017944336
1528517405.804431,7590,0.6842105388641357
1528517477.4647052,7615,0.7041420340538025
1528517491.725933,7620,0.6121212244033813
1528517505.9776936,7625,0.7204968929290771
1528517534.995557,7635,0.6666666865348816
1528517636.3133912,7670,0.8543689250946045
1528517665.2928975,7680,0.8269230723381042
1528517737.8356476,7705,0.8674699068069458
1528517810.221798,7730,0.8469387888908386
1528517839.2328753,7740,0.6990291476249695
1528517853.554178,7745,0.8243243098258972
1528517881.9705613,7755,0.8933333158493042
1528517896.4043436,7760,0.8414633870124817
1528517925.5281148,7770,0.8461538553237915
1528517940.0638177,7775,0.8999999761581421
1528518026.7255402,7805,0.9016393423080444
1528518041.0932286,7810,0.8787878751754761
1528518055.6086104,7815,0.84375
1528518127.8431003,7840,0.9014084339141846
1528518142.2906315,7845,0.8243243098258972
1528518272.5605638,7890,0.9767441749572754
1528518286.8307166,7895,0.9411764740943909
1528518329.945641,7910,0.9512194991111755
1528518358.3229094,7920,0.9512194991111755
1528518416.346637,7940,0.8999999761581421
1528518502.216814,7970,0.9642857313156128
1528518531.1398149,7980,1.0
1528518545.4808218,7985,0.9642857313156128
1528518574.3162754,7995,0.9642857313156128
1528518617.1188385,8010,0.9166666865348816
1528518646.2969832,8020,1.0
1528518660.808463,8025,1.0
1528518718.9103637,8045,0.9523809552192688
1528518733.424866,8050,1.0
1528518761.964318,8060,0.9615384340286255
1528518776.5184503,8065,0.9615384340286255
1528518790.9191537,8070,1.0
1528518805.2591107,8075,0.9473684430122375
1528518848.9769979,8090,0.9473684430122375
1528518863.7340548,8095,0.9047619104385376
1528518878.0513315,8100,1.0
1528518935.5377054,8120,1.0
1528518964.2758536,8130,0.9444444179534912
1528518978.8073204,8135,0.9411764740943909
1528518993.1829298,8140,1.0
1528519022.2645137,8150,1.0
1528519050.816978,8160,1.0
1528519079.7966833,8170,1.0
1528519122.820968,8185,0.8888888955116272
1528519137.2109241,8190,1.0
1528519165.8359175,8200,0.9285714030265808
1528519180.3602707,8205,0.9375
1528519194.851541,8210,0.8125
1528519209.2763927,8215,1.0
1528519238.157162,8225,1.0
1528519266.6827447,8235,1.0
1528519281.0838704,8240,1.0
1528519324.5835853,8255,1.0
1528519339.1700969,8260,0.800000011920929
1528519368.1616218,8270,1.0
1528519382.3925745,8275,1.0
1528519425.302595,8290,1.0
1528519439.742708,8295,1.0
